line,operating_period,day_type,route,calendar_year,calendar_year_month,calendar_week_start,calendar_day,day_of_the_week,calendar_month,planned_mileage
blue,23UB,sunday,001,2023,2023-08,2023-08-14,2023-08-20,sunday,8,15810.0
blue,23UB,sunday,001,2023,2023-08,2023-08-21,2023-08-27,sunday,8,15810.0
blue,23UB,first holiday period,001,2023,2023-06,2023-06-19,2023-06-24,saturday,6,16315.92
blue,23UB,saturday,001,2023,2023-07,2023-07-03,2023-07-08,saturday,7,16315.92
blue,23UB,saturday,001,2023,2023-07,2023-07-10,2023-07-15,saturday,7,16315.92
blue,23UB,saturday,001,2023,2023-07,2023-07-17,2023-07-22,saturday,7,16315.92
blue,23UB,saturday,001,2023,2023-07,2023-07-24,2023-07-29,saturday,7,16315.92
blue,23UB,saturday,001,2023,2023-08,2023-07-31,2023-08-05,saturday,8,16315.92
blue,23UB,saturday,001,2023,2023-08,2023-08-07,2023-08-12,saturday,8,16315.92
blue,23UB,saturday,001,2023,2023-08,2023-08-14,2023-08-19,saturday,8,16315.92
blue,23UB,saturday,001,2023,2023-08,2023-08-21,2023-08-26,saturday,8,16315.92
blue,23UB,weekday,001,2023,2023-06,2023-06-19,2023-06-19,monday,6,22639.92
blue,23UB,weekday,001,2023,2023-06,2023-06-19,2023-06-20,tuesday,6,22639.92
blue,23UB,weekday,001,2023,2023-06,2023-06-19,2023-06-21,wednesday,6,22639.92
blue,23UB,weekday,001,2023,2023-06,2023-06-19,2023-06-22,thursday,6,22639.92
blue,23UB,weekday,001,2023,2023-06,2023-06-19,2023-06-23,friday,6,22639.92
blue,23UB,weekday,001,2023,2023-06,2023-06-26,2023-06-26,monday,6,22639.92
blue,23UB,weekday,001,2023,2023-06,2023-06-26,2023-06-27,tuesday,6,22639.92
blue,23UB,weekday,001,2023,2023-06,2023-06-26,2023-06-28,wednesday,6,22639.92
blue,23UB,weekday,001,2023,2023-06,2023-06-26,2023-06-29,thursday,6,22639.92
blue,23UB,weekday,001,2023,2023-06,2023-06-26,2023-06-30,friday,6,22639.92
blue,23UB,weekday,001,2023,2023-07,2023-07-03,2023-07-03,monday,7,22639.92
blue,23UB,weekday,001,2023,2023-07,2023-07-03,2023-07-04,tuesday,7,22639.92
blue,23UB,weekday,001,2023,2023-07,2023-07-03,2023-07-05,wednesday,7,22639.92
blue,23UB,weekday,001,2023,2023-07,2023-07-03,2023-07-06,thursday,7,22639.92
blue,23UB,weekday,001,2023,2023-07,2023-07-03,2023-07-07,friday,7,22639.92
blue,23UB,weekday,001,2023,2023-07,2023-07-10,2023-07-10,monday,7,22639.92
blue,23UB,weekday,001,2023,2023-07,2023-07-10,2023-07-11,tuesday,7,22639.92
blue,23UB,weekday,001,2023,2023-07,2023-07-10,2023-07-12,wednesday,7,22639.92
blue,23UB,weekday,001,2023,2023-07,2023-07-10,2023-07-13,thursday,7,22639.92
blue,23UB,weekday,001,2023,2023-07,2023-07-10,2023-07-14,friday,7,22639.92
blue,23UB,weekday,001,2023,2023-07,2023-07-17,2023-07-17,monday,7,22639.92
blue,23UB,weekday,001,2023,2023-07,2023-07-17,2023-07-18,tuesday,7,22639.92
blue,23UB,weekday,001,2023,2023-07,2023-07-17,2023-07-19,wednesday,7,22639.92
blue,23UB,weekday,001,2023,2023-07,2023-07-17,2023-07-20,thursday,7,22639.92
blue,23UB,weekday,001,2023,2023-07,2023-07-17,2023-07-21,friday,7,22639.92
blue,23UB,weekday,001,2023,2023-07,2023-07-24,2023-07-24,monday,7,22639.92
blue,23UB,weekday,001,2023,2023-07,2023-07-24,2023-07-25,tuesday,7,22639.92
blue,23UB,weekday,001,2023,2023-07,2023-07-24,2023-07-26,wednesday,7,22639.92
blue,23UB,weekday,001,2023,2023-07,2023-07-24,2023-07-27,thursday,7,22639.92
blue,23UB,weekday,001,2023,2023-07,2023-07-24,2023-07-28,friday,7,22639.92
blue,23UB,weekday,001,2023,2023-07,2023-07-31,2023-07-31,monday,7,22639.92
blue,23UB,weekday,001,2023,2023-08,2023-07-31,2023-08-01,tuesday,8,22639.92
blue,23UB,weekday,001,2023,2023-08,2023-07-31,2023-08-02,wednesday,8,22639.92
blue,23UB,weekday,001,2023,2023-08,2023-07-31,2023-08-03,thursday,8,22639.92
blue,23UB,weekday,001,2023,2023-08,2023-07-31,2023-08-04,friday,8,22639.92
blue,23UB,weekday,001,2023,2023-08,2023-08-07,2023-08-07,monday,8,22639.92
blue,23UB,weekday,001,2023,2023-08,2023-08-07,2023-08-08,tuesday,8,22639.92
blue,23UB,weekday,001,2023,2023-08,2023-08-07,2023-08-09,wednesday,8,22639.92
blue,23UB,weekday,001,2023,2023-08,2023-08-07,2023-08-10,thursday,8,22639.92
blue,23UB,weekday,001,2023,2023-08,2023-08-07,2023-08-11,friday,8,22639.92
blue,23UB,weekday,001,2023,2023-08,2023-08-14,2023-08-14,monday,8,22639.92
blue,23UB,weekday,001,2023,2023-08,2023-08-14,2023-08-15,tuesday,8,22639.92
blue,23UB,weekday,001,2023,2023-08,2023-08-14,2023-08-16,wednesday,8,22639.92
blue,23UB,weekday,001,2023,2023-08,2023-08-14,2023-08-17,thursday,8,22639.92
blue,23UB,weekday,001,2023,2023-08,2023-08-14,2023-08-18,friday,8,22639.92
blue,23UB,weekday,001,2023,2023-08,2023-08-21,2023-08-21,monday,8,22639.92
blue,23UB,weekday,001,2023,2023-08,2023-08-21,2023-08-22,tuesday,8,22639.92
blue,23UB,weekday,001,2023,2023-08,2023-08-21,2023-08-23,wednesday,8,22639.92
blue,23UB,weekday,001,2023,2023-08,2023-08-21,2023-08-24,thursday,8,22639.92
blue,23UB,weekday,001,2023,2023-08,2023-08-21,2023-08-25,friday,8,22639.92
blue,N/A,unassigned,001,2019,2019-01,2018-12-31,2019-01-01,tuesday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2018-12-31,2019-01-02,wednesday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2018-12-31,2019-01-03,thursday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2018-12-31,2019-01-04,friday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2018-12-31,2019-01-05,saturday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2018-12-31,2019-01-06,sunday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2019-01-07,2019-01-07,monday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2019-01-07,2019-01-08,tuesday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2019-01-07,2019-01-09,wednesday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2019-01-07,2019-01-10,thursday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2019-01-07,2019-01-11,friday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2019-01-07,2019-01-12,saturday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2019-01-07,2019-01-13,sunday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2019-01-14,2019-01-14,monday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2019-01-14,2019-01-15,tuesday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2019-01-14,2019-01-16,wednesday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2019-01-14,2019-01-17,thursday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2019-01-14,2019-01-18,friday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2019-01-14,2019-01-19,saturday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2019-01-14,2019-01-20,sunday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2019-01-21,2019-01-21,monday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2019-01-21,2019-01-22,tuesday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2019-01-21,2019-01-23,wednesday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2019-01-21,2019-01-24,thursday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2019-01-21,2019-01-25,friday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2019-01-21,2019-01-26,saturday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2019-01-21,2019-01-27,sunday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2019-01-28,2019-01-28,monday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2019-01-28,2019-01-29,tuesday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2019-01-28,2019-01-30,wednesday,1,0.0
blue,N/A,unassigned,001,2019,2019-01,2019-01-28,2019-01-31,thursday,1,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-01-28,2019-02-01,friday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-01-28,2019-02-02,saturday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-01-28,2019-02-03,sunday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-02-04,2019-02-04,monday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-02-04,2019-02-05,tuesday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-02-04,2019-02-06,wednesday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-02-04,2019-02-07,thursday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-02-04,2019-02-08,friday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-02-04,2019-02-09,saturday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-02-04,2019-02-10,sunday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-02-11,2019-02-11,monday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-02-11,2019-02-12,tuesday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-02-11,2019-02-13,wednesday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-02-11,2019-02-14,thursday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-02-11,2019-02-15,friday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-02-11,2019-02-16,saturday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-02-11,2019-02-17,sunday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-02-18,2019-02-18,monday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-02-18,2019-02-19,tuesday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-02-18,2019-02-20,wednesday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-02-18,2019-02-21,thursday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-02-18,2019-02-22,friday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-02-18,2019-02-23,saturday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-02-18,2019-02-24,sunday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-02-25,2019-02-25,monday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-02-25,2019-02-26,tuesday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-02-25,2019-02-27,wednesday,2,0.0
blue,N/A,unassigned,001,2019,2019-02,2019-02-25,2019-02-28,thursday,2,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-02-25,2019-03-01,friday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-02-25,2019-03-02,saturday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-02-25,2019-03-03,sunday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-04,2019-03-04,monday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-04,2019-03-05,tuesday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-04,2019-03-06,wednesday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-04,2019-03-07,thursday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-04,2019-03-08,friday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-04,2019-03-09,saturday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-04,2019-03-10,sunday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-11,2019-03-11,monday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-11,2019-03-12,tuesday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-11,2019-03-13,wednesday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-11,2019-03-14,thursday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-11,2019-03-15,friday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-11,2019-03-16,saturday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-11,2019-03-17,sunday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-18,2019-03-18,monday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-18,2019-03-19,tuesday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-18,2019-03-20,wednesday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-18,2019-03-21,thursday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-18,2019-03-22,friday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-18,2019-03-23,saturday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-18,2019-03-24,sunday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-25,2019-03-25,monday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-25,2019-03-26,tuesday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-25,2019-03-27,wednesday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-25,2019-03-28,thursday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-25,2019-03-29,friday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-25,2019-03-30,saturday,3,0.0
blue,N/A,unassigned,001,2019,2019-03,2019-03-25,2019-03-31,sunday,3,0.0
blue,N/A,unassigned,001,2019,2019-04,2019-04-01,2019-04-01,monday,4,0.0
blue,N/A,unassigned,001,2019,2019-04,2019-04-01,2019-04-02,tuesday,4,0.0
blue,N/A,unassigned,001,2019,2019-04,2019-04-01,2019-04-03,wednesday,4,0.0
blue,N/A,unassigned,001,2019,2019-04,2019-04-01,2019-04-04,thursday,4,0.0
blue,N/A,unassigned,001,2019,2019-04,2019-04-01,2019-04-05,friday,4,0.0
blue,N/A,unassigned,001,2019,2019-04,2019-04-01,2019-04-06,saturday,4,0.0
blue,N/A,unassigned,001,2019,2019-04,2019-04-01,2019-04-07,sunday,4,0.0
blue,N/A,unassigned,001,2019,2019-04,2019-04-08,2019-04-08,monday,4,0.0
blue,N/A,unassigned,001,2019,2019-04,2019-04-08,2019-04-09,tuesday,4,0.0
blue,N/A,unassigned,001,2019,2019-04,2019-04-08,2019-04-10,wednesday,4,0.0
blue,N/A,unassigned,001,2019,2019-04,2019-04-08,2019-04-11,thursday,4,0.0
blue,N/A,unassigned,001,2019,2019-04,2019-04-08,2019-04-12,friday,4,0.0
